,Branch,Branch Location,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Items Selling Price,Payment Type,cogs,gross margin percentage,gross income,Rating,DateTime
528,B,Abuja,Member,Male,Fashion accessories,29271.6,7,10245.06,215146.26,Epay,204901.2,4.761904762,10245.06,6.3,2019-03-01 19:49:00
529,B,Abuja,Normal,Male,Food and beverages,21708.0,4,4341.6,91173.6,Cash,86832.0,4.761904762,4341.6,5.8,2019-02-20 18:43:00
530,B,Abuja,Normal,Male,Health and beauty,25023.6,2,2502.36,52549.56,Epay,50047.2,4.761904762,2502.36,8.1,2019-03-01 12:15:00
531,B,Abuja,Member,Female,Fashion accessories,6508.799999999999,4,1301.76,27336.960000000003,Card,26035.2,4.761904762,1301.76,9.5,2019-01-14 18:03:00
532,B,Abuja,Normal,Male,Sports and travel,22701.6,3,3405.24,71510.04000000001,Epay,68104.8,4.761904762,3405.24,7.0,2019-01-19 15:58:00
533,B,Abuja,Member,Male,Sports and travel,34848.0,3,5227.2,109771.2,Cash,104544.0,4.761904762,5227.2,5.3,2019-03-15 13:05:00
534,B,Abuja,Normal,Male,Health and beauty,5335.2,3,800.2800000000001,16805.88,Card,16005.6,4.761904762,800.2800000000001,8.7,2019-03-01 11:30:00
535,B,Abuja,Normal,Female,Sports and travel,19623.6,6,5887.079999999999,123628.68,Epay,117741.6,4.761904762,5887.079999999999,7.8,2019-03-17 13:54:00
536,B,Abuja,Normal,Male,Home and lifestyle,11430.0,4,2286.0,48006.0,Cash,45720.0,4.761904762,2286.0,8.6,2019-02-08 15:26:00
537,B,Abuja,Member,Male,Food and beverages,20840.4,2,2084.04,43764.84,Epay,41680.8,4.761904762,2084.04,8.9,2019-01-17 10:37:00
538,B,Abuja,Member,Male,Fashion accessories,33559.2,3,5033.879999999999,105711.48,Cash,100677.6,4.761904762,5033.879999999999,7.2,2019-01-24 11:45:00
539,B,Abuja,Member,Male,Sports and travel,26136.0,6,7840.8,164656.8,Cash,156816.0,4.761904762,7840.8,6.9,2019-01-13 19:51:00
540,B,Abuja,Member,Female,Home and lifestyle,34052.4,7,11918.339999999998,250285.14,Card,238366.8,4.761904762,11918.339999999998,4.9,2019-01-17 15:27:00
541,B,Abuja,Normal,Female,Fashion accessories,29970.0,10,14985.0,314685.0,Card,299700.0,4.761904762,14985.0,4.4,2019-01-12 11:25:00
542,B,Abuja,Member,Male,Fashion accessories,32886.0,1,1644.3,34530.3,Cash,32886.0,4.761904762,1644.3,6.8,2019-02-16 15:42:00
543,B,Abuja,Member,Female,Food and beverages,28396.8,2,2839.68,59633.28,Cash,56793.6,4.761904762,2839.68,9.1,2019-01-26 16:04:00
544,B,Abuja,Member,Male,Health and beauty,29728.8,10,14864.4,312152.4,Cash,297288.0,4.761904762,14864.4,5.0,2019-03-14 14:41:00
545,B,Abuja,Normal,Male,Home and lifestyle,35892.0,3,5383.8,113059.8,Epay,107676.0,4.761904762,5383.8,4.7,2019-03-18 11:29:00
546,B,Abuja,Member,Male,Food and beverages,28767.6,3,4315.139999999999,90617.94,Card,86302.8,4.761904762,4315.139999999999,5.0,2019-03-20 19:28:00
547,B,Abuja,Member,Male,Health and beauty,23929.2,10,11964.6,251256.6,Card,239292.00000000003,4.761904762,11964.6,5.0,2019-01-15 15:01:00
548,B,Abuja,Member,Female,Food and beverages,6346.799999999999,5,1586.6999999999998,33320.700000000004,Cash,31734.000000000004,4.761904762,1586.6999999999998,8.5,2019-03-08 15:27:00
549,B,Abuja,Normal,Male,Fashion accessories,18871.2,3,2830.68,59444.28,Epay,56613.6,4.761904762,2830.68,7.5,2019-02-27 17:36:00
550,B,Abuja,Member,Female,Food and beverages,35564.4,3,5334.66,112027.86,Epay,106693.2,4.761904762,5334.66,6.4,2019-02-23 20:00:00
551,B,Abuja,Member,Male,Electronic accessories,20041.2,2,2004.12,42086.52,Epay,40082.4,4.761904762,2004.12,6.0,2019-03-27 15:08:00
552,B,Abuja,Member,Male,Fashion accessories,12106.8,1,605.34,12712.14,Cash,12106.8,4.761904762,605.34,5.6,2019-03-20 19:55:00
553,B,Abuja,Normal,Male,Electronic accessories,27237.6,5,6809.4,142997.4,Epay,136188.0,4.761904762,6809.4,7.8,2019-01-15 18:22:00
554,B,Abuja,Normal,Female,Health and beauty,20091.6,6,6027.48,126577.08,Cash,120549.6,4.761904762,6027.48,9.9,2019-01-22 11:52:00
555,B,Abuja,Member,Male,Sports and travel,13435.2,9,6045.84,126962.64,Epay,120916.8,4.761904762,6045.84,5.1,2019-03-06 15:31:00
556,B,Abuja,Member,Male,Fashion accessories,21664.8,4,4332.96,90992.16,Card,86659.2,4.761904762,4332.96,9.4,2019-02-16 18:04:00
557,B,Abuja,Normal,Female,Sports and travel,15469.2,3,2320.38,48727.98,Cash,46407.6,4.761904762,2320.38,9.3,2019-02-03 11:46:00
558,B,Abuja,Member,Female,Fashion accessories,21150.0,6,6345.0,133245.0,Card,126900.0,4.761904762,6345.0,5.9,2019-03-24 18:14:00
559,B,Abuja,Member,Male,Food and beverages,20786.4,3,3117.96,65477.15999999999,Epay,62359.2,4.761904762,3117.96,7.7,2019-02-20 13:06:00
560,B,Abuja,Normal,Female,Health and beauty,6469.2,4,1293.84,27170.64,Epay,25876.8,4.761904762,1293.84,6.4,2019-02-23 20:43:00
561,B,Abuja,Normal,Female,Sports and travel,14623.2,2,1462.3200000000002,30708.72,Card,29246.4,4.761904762,1462.3200000000002,4.1,2019-01-17 10:01:00
562,B,Abuja,Member,Male,Food and beverages,33624.0,2,3362.4,70610.4,Cash,67248.0,4.761904762,3362.4,5.5,2019-03-30 16:34:00
563,B,Abuja,Normal,Female,Health and beauty,26427.6,3,3964.14,83246.94,Epay,79282.8,4.761904762,3964.14,4.0,2019-03-02 13:10:00
564,B,Abuja,Member,Male,Fashion accessories,30157.2,2,3015.7200000000003,63330.12,Cash,60314.4,4.761904762,3015.7200000000003,4.6,2019-02-24 19:57:00
565,B,Abuja,Member,Female,Sports and travel,23068.8,7,8074.08,169555.68000000002,Card,161481.6,4.761904762,8074.08,7.3,2019-02-19 19:29:00
566,B,Abuja,Member,Female,Electronic accessories,14212.8,1,710.64,14923.439999999997,Cash,14212.8,4.761904762,710.64,6.5,2019-02-12 19:43:00
567,B,Abuja,Normal,Female,Sports and travel,12531.6,1,626.5799999999999,13158.18,Card,12531.6,4.761904762,626.5799999999999,7.0,2019-01-14 10:11:00
568,B,Abuja,Member,Female,Sports and travel,8308.8,6,2492.64,52345.44,Epay,49852.8,4.761904762,2492.64,4.9,2019-01-24 19:20:00
569,B,Abuja,Member,Female,Home and lifestyle,17676.0,2,1767.6,37119.6,Card,35352.0,4.761904762,1767.6,6.4,2019-01-08 12:58:00
570,B,Abuja,Member,Female,Sports and travel,23338.8,2,2333.88,49011.48,Card,46677.6,4.761904762,2333.88,8.0,2019-01-08 11:59:00
571,B,Abuja,Normal,Male,Home and lifestyle,22388.4,4,4477.679999999999,94031.28,Epay,89553.59999999999,4.761904762,4477.679999999999,4.3,2019-01-06 19:46:00
572,B,Abuja,Normal,Male,Food and beverages,11635.2,3,1745.28,36650.88,Card,34905.6,4.761904762,1745.28,4.3,2019-03-27 19:11:00
573,B,Abuja,Member,Female,Fashion accessories,7117.2,10,3558.6,74730.6,Card,71172.0,4.761904762,3558.6,5.0,2019-02-27 18:57:00
574,B,Abuja,Member,Male,Health and beauty,28969.2,9,13036.14,273758.94,Cash,260722.8,4.761904762,13036.14,9.2,2019-01-06 11:18:00
575,B,Abuja,Member,Female,Home and lifestyle,31820.4,9,14319.18,300702.78,Cash,286383.6,4.761904762,14319.18,6.3,2019-03-02 12:40:00
576,B,Abuja,Normal,Male,Health and beauty,25837.2,7,9043.02,189903.42,Cash,180860.4,4.761904762,9043.02,8.9,2019-03-29 14:06:00
577,B,Abuja,Normal,Female,Electronic accessories,15480.0,4,3096.0,65016.0,Epay,61920.0,4.761904762,3096.0,7.6,2019-01-31 20:48:00
578,B,Abuja,Member,Female,Fashion accessories,6292.8,6,1887.84,39644.64,Card,37756.8,4.761904762,1887.84,6.1,2019-01-18 15:04:00
579,B,Abuja,Normal,Female,Fashion accessories,9201.6,7,3220.56,67631.76,Cash,64411.2,4.761904762,3220.56,7.1,2019-02-02 20:42:00
580,B,Abuja,Normal,Male,Home and lifestyle,15883.2,3,2382.48,50032.08,Card,47649.600000000006,4.761904762,2382.48,7.9,2019-03-18 13:45:00
581,B,Abuja,Member,Male,Food and beverages,8402.4,4,1680.48,35290.079999999994,Epay,33609.6,4.761904762,1680.48,7.4,2019-02-04 18:53:00
582,B,Abuja,Normal,Male,Sports and travel,25106.4,10,12553.2,263617.2,Card,251064.0,4.761904762,12553.2,8.9,2019-03-05 17:49:00
583,B,Abuja,Member,Female,Home and lifestyle,18784.8,7,6574.679999999999,138068.28,Cash,131493.6,4.761904762,6574.679999999999,9.3,2019-03-09 10:54:00
584,B,Abuja,Normal,Male,Electronic accessories,27316.8,7,9560.88,200778.48000000004,Epay,191217.6,4.761904762,9560.88,8.9,2019-01-24 10:38:00
585,B,Abuja,Member,Male,Food and beverages,19339.2,1,966.9600000000002,20306.160000000003,Epay,19339.2,4.761904762,966.9600000000002,6.4,2019-03-01 20:03:00
586,B,Abuja,Member,Male,Electronic accessories,32961.6,8,13184.64,276877.44,Epay,263692.8,4.761904762,13184.64,6.0,2019-01-12 18:22:00
587,B,Abuja,Member,Male,Fashion accessories,23482.800000000003,10,11741.4,246569.4,Card,234828.0,4.761904762,11741.4,5.2,2019-01-08 19:07:00
588,B,Abuja,Member,Female,Home and lifestyle,4424.4,9,1990.98,41810.58,Card,39819.6,4.761904762,1990.98,8.0,2019-03-26 19:28:00
589,B,Abuja,Member,Female,Fashion accessories,8035.2,4,1607.0399999999995,33747.84,Epay,32140.8,4.761904762,1607.0399999999995,4.1,2019-03-14 11:16:00
590,B,Abuja,Normal,Male,Home and lifestyle,26380.8,5,6595.2,138499.2,Epay,131904.0,4.761904762,6595.2,8.4,2019-01-24 15:05:00
591,B,Abuja,Member,Female,Electronic accessories,12866.4,8,5146.56,108077.76,Epay,102931.2,4.761904762,5146.56,4.9,2019-02-17 15:28:00
592,B,Abuja,Member,Female,Food and beverages,27792.0,10,13896.0,291816.0,Card,277920.0,4.761904762,13896.0,5.6,2019-02-11 10:38:00
593,B,Abuja,Normal,Male,Electronic accessories,25966.8,10,12983.4,272651.4,Card,259668.0,4.761904762,12983.4,4.2,2019-01-31 15:12:00
594,B,Abuja,Normal,Female,Home and lifestyle,34365.6,8,13746.24,288671.04,Epay,274924.8,4.761904762,13746.24,4.7,2019-03-05 19:40:00
595,B,Abuja,Normal,Male,Sports and travel,4928.4,6,1478.52,31048.92000000001,Cash,29570.4,4.761904762,1478.52,6.3,2019-02-13 13:59:00
596,B,Abuja,Normal,Female,Electronic accessories,34430.4,4,6886.08,144607.68000000002,Cash,137721.6,4.761904762,6886.08,7.9,2019-03-16 18:51:00
597,B,Abuja,Member,Female,Sports and travel,34394.4,4,6878.88,144456.48,Epay,137577.6,4.761904762,6878.88,4.5,2019-02-26 11:58:00
598,B,Abuja,Normal,Female,Food and beverages,10389.6,5,2597.4,54545.4,Card,51948.00000000001,4.761904762,2597.4,8.0,2019-01-22 18:08:00
599,B,Abuja,Normal,Male,Sports and travel,33616.8,1,1680.84,35297.64,Cash,33616.8,4.761904762,1680.84,9.6,2019-01-03 13:07:00
600,B,Abuja,Member,Male,Electronic accessories,31633.2,9,14234.94,298933.74,Epay,284698.8,4.761904762,14234.94,5.6,2019-01-31 20:32:00
601,B,Abuja,Normal,Female,Home and lifestyle,35053.200000000004,10,17526.600000000002,368058.6,Card,350532.0,4.761904762,17526.600000000002,4.9,2019-01-15 13:48:00
602,B,Abuja,Normal,Male,Fashion accessories,9784.8,2,978.48,20548.08,Epay,19569.6,4.761904762,978.48,4.3,2019-03-15 16:26:00
603,B,Abuja,Normal,Male,Health and beauty,33400.8,1,1670.0399999999995,35070.84,Card,33400.8,4.761904762,1670.0399999999995,9.8,2019-03-15 10:50:00
604,B,Abuja,Normal,Male,Sports and travel,8283.6,6,2485.08,52186.68,Epay,49701.6,4.761904762,2485.08,7.9,2019-01-12 16:45:00
605,B,Abuja,Member,Female,Electronic accessories,27212.4,9,12245.580000000002,257157.18,Cash,244911.6,4.761904762,12245.580000000002,8.0,2019-02-23 11:12:00
606,B,Abuja,Normal,Female,Health and beauty,6390.0,1,319.5,6709.5,Cash,6390.0,4.761904762,319.5,8.6,2019-01-14 10:38:00
607,B,Abuja,Normal,Male,Health and beauty,3870.0,8,1548.0,32508.0,Epay,30960.0,4.761904762,1548.0,6.2,2019-03-15 14:38:00
608,B,Abuja,Normal,Female,Food and beverages,19155.6,8,7662.240000000001,160907.04,Epay,153244.8,4.761904762,7662.240000000001,5.0,2019-03-14 16:45:00
609,B,Abuja,Member,Male,Health and beauty,34617.6,4,6923.52,145393.91999999998,Card,138470.4,4.761904762,6923.52,8.4,2019-01-27 20:03:00
610,B,Abuja,Member,Male,Food and beverages,16977.6,5,4244.4,89132.4,Card,84888.0,4.761904762,4244.4,6.0,2019-02-03 14:35:00
611,B,Abuja,Normal,Male,Electronic accessories,19040.4,4,3808.08,79969.68000000001,Epay,76161.6,4.761904762,3808.08,6.7,2019-03-25 16:32:00
612,B,Abuja,Member,Female,Sports and travel,21628.8,7,7570.080000000001,158971.68000000002,Card,151401.6,4.761904762,7570.080000000001,4.5,2019-02-14 11:36:00
613,B,Abuja,Member,Female,Health and beauty,25959.6,9,11681.82,245318.22,Card,233636.4,4.761904762,11681.82,7.7,2019-01-28 13:53:00
614,B,Abuja,Normal,Male,Health and beauty,22525.2,4,4505.04,94605.84,Cash,90100.8,4.761904762,4505.04,9.5,2019-02-25 18:37:00
615,B,Abuja,Member,Female,Sports and travel,4266.0,8,1706.4,35834.4,Cash,34128.0,4.761904762,1706.4,4.1,2019-01-09 16:34:00
616,B,Abuja,Member,Female,Home and lifestyle,14662.8,7,5131.98,107771.58,Epay,102639.6,4.761904762,5131.98,5.4,2019-03-12 11:01:00
617,B,Abuja,Normal,Male,Sports and travel,16066.8,6,4820.04,101220.84,Card,96400.8,4.761904762,4820.04,5.1,2019-01-02 20:08:00
618,B,Abuja,Normal,Male,Electronic accessories,21708.0,1,1085.4,22793.4,Cash,21708.0,4.761904762,1085.4,6.0,2019-02-28 17:38:00
619,B,Abuja,Normal,Female,Electronic accessories,19004.4,10,9502.2,199546.2,Epay,190044.0,4.761904762,9502.2,10.0,2019-02-25 11:58:00
620,B,Abuja,Normal,Female,Fashion accessories,13143.6,9,5914.62,124207.02,Cash,118292.4,4.761904762,5914.62,4.2,2019-02-16 10:52:00
621,B,Abuja,Normal,Male,Food and beverages,7603.200000000001,8,3041.28,63866.88,Cash,60825.600000000006,4.761904762,3041.28,6.3,2019-01-01 19:31:00
622,B,Abuja,Normal,Male,Health and beauty,20732.4,6,6219.72,130614.11999999998,Cash,124394.4,4.761904762,6219.72,5.1,2019-02-15 13:51:00
623,B,Abuja,Normal,Female,Home and lifestyle,4060.8,9,1827.36,38374.56,Card,36547.2,4.761904762,1827.36,4.3,2019-03-17 11:55:00
624,B,Abuja,Normal,Female,Home and lifestyle,18385.2,7,6434.820000000001,135131.22,Cash,128696.4,4.761904762,6434.820000000001,7.0,2019-01-12 11:42:00
625,B,Abuja,Member,Male,Sports and travel,32590.8,8,13036.319999999998,273762.72,Card,260726.4,4.761904762,13036.319999999998,6.5,2019-03-15 14:48:00
626,B,Abuja,Member,Female,Electronic accessories,7714.8,10,3857.4,81005.4,Cash,77148.0,4.761904762,3857.4,6.2,2019-01-28 11:51:00
627,B,Abuja,Member,Male,Electronic accessories,14310.0,1,715.5,15025.499999999998,Cash,14310.0,4.761904762,715.5,6.1,2019-02-25 20:19:00
628,B,Abuja,Member,Female,Electronic accessories,4356.0,8,1742.4,36590.4,Epay,34848.0,4.761904762,1742.4,8.6,2019-01-19 10:17:00
629,B,Abuja,Member,Female,Food and beverages,11955.6,10,5977.8,125533.8,Epay,119556.0,4.761904762,5977.8,6.0,2019-01-08 14:25:00
630,B,Abuja,Member,Male,Sports and travel,11516.4,10,5758.2,120922.2,Card,115164.0,4.761904762,5758.2,9.9,2019-02-20 15:18:00
631,B,Abuja,Normal,Female,Electronic accessories,20847.6,8,8339.04,175119.84,Cash,166780.8,4.761904762,8339.04,8.1,2019-02-07 15:06:00
632,B,Abuja,Normal,Male,Electronic accessories,10216.8,5,2554.2,53638.2,Cash,51084.0,4.761904762,2554.2,9.4,2019-03-06 20:57:00
633,B,Abuja,Member,Male,Electronic accessories,18162.0,6,5448.6,114420.6,Card,108972.0,4.761904762,5448.6,8.9,2019-02-06 15:16:00
634,B,Abuja,Normal,Male,Health and beauty,35697.6,8,14279.04,299859.84,Card,285580.8,4.761904762,14279.04,4.2,2019-01-28 17:47:00
635,B,Abuja,Normal,Male,Home and lifestyle,16549.2,4,3309.84,69506.64,Epay,66196.8,4.761904762,3309.84,5.1,2019-02-09 12:02:00
636,B,Abuja,Normal,Female,Health and beauty,29836.8,5,7459.2,156643.2,Card,149184.0,4.761904762,7459.2,6.6,2019-03-24 14:08:00
637,B,Abuja,Normal,Female,Home and lifestyle,17643.6,10,8821.8,185257.8,Card,176436.0,4.761904762,8821.8,4.2,2019-01-27 10:44:00
638,B,Abuja,Member,Female,Food and beverages,10494.0,3,1574.1,33056.1,Card,31482.0,4.761904762,1574.1,7.3,2019-03-27 20:29:00
639,B,Abuja,Normal,Male,Home and lifestyle,24829.2,3,3724.38,78211.98000000001,Epay,74487.6,4.761904762,3724.38,8.7,2019-02-22 11:26:00
640,B,Abuja,Member,Female,Electronic accessories,9453.6,3,1418.04,29778.84,Epay,28360.8,4.761904762,1418.04,6.3,2019-03-02 12:36:00
641,B,Abuja,Normal,Female,Home and lifestyle,5893.200000000001,6,1767.9600000000005,37127.16,Cash,35359.2,4.761904762,1767.9600000000005,7.0,2019-02-08 10:58:00
642,B,Abuja,Normal,Female,Electronic accessories,4960.8,4,992.16,20835.36,Epay,19843.2,4.761904762,992.16,9.0,2019-01-10 11:10:00
643,B,Abuja,Member,Male,Sports and travel,31791.6,1,1589.58,33381.18,Card,31791.6,4.761904762,1589.58,5.2,2019-02-15 17:38:00
644,B,Abuja,Normal,Female,Electronic accessories,31770.0,9,14296.5,300226.5,Card,285930.0,4.761904762,14296.5,7.6,2019-02-15 20:51:00
645,B,Abuja,Normal,Male,Sports and travel,9111.6,2,911.16,19134.36,Epay,18223.2,4.761904762,911.16,7.2,2019-03-02 19:26:00
646,B,Abuja,Normal,Male,Home and lifestyle,35971.2,6,10791.36,226618.56,Epay,215827.2,4.761904762,10791.36,7.1,2019-03-24 13:33:00
647,B,Abuja,Normal,Female,Home and lifestyle,22734.0,6,6820.2,143224.2,Epay,136404.0,4.761904762,6820.2,9.8,2019-01-03 20:24:00
648,B,Abuja,Member,Male,Fashion accessories,19360.8,1,968.0399999999998,20328.84,Epay,19360.8,4.761904762,968.0399999999998,4.7,2019-02-03 20:13:00
649,B,Abuja,Normal,Female,Food and beverages,9514.8,8,3805.920000000001,79924.32,Epay,76118.4,4.761904762,3805.920000000001,8.9,2019-02-24 14:26:00
650,B,Abuja,Member,Male,Health and beauty,14367.6,3,2155.1400000000003,45257.94,Epay,43102.8,4.761904762,2155.1400000000003,9.3,2019-02-21 12:40:00
651,B,Abuja,Member,Female,Home and lifestyle,7883.999999999999,3,1182.6,24834.6,Epay,23652.0,4.761904762,1182.6,4.7,2019-01-09 18:43:00
652,B,Abuja,Member,Female,Food and beverages,22626.0,4,4525.2,95029.2,Epay,90504.0,4.761904762,4525.2,8.7,2019-02-25 13:22:00
653,B,Abuja,Member,Male,Home and lifestyle,23727.6,6,7118.28,149483.88,Cash,142365.6,4.761904762,7118.28,5.7,2019-02-09 11:45:00
654,B,Abuja,Normal,Male,Electronic accessories,16567.2,6,4970.16,104373.36,Cash,99403.2,4.761904762,4970.16,7.1,2019-02-07 15:55:00
655,B,Abuja,Normal,Male,Food and beverages,11998.8,2,1199.88,25197.48,Card,23997.6,4.761904762,1199.88,6.4,2019-01-26 14:41:00
656,B,Abuja,Normal,Female,Electronic accessories,13777.2,2,1377.72,28932.120000000003,Card,27554.4,4.761904762,1377.72,5.8,2019-03-02 18:18:00
657,B,Abuja,Member,Female,Electronic accessories,12416.4,5,3104.1000000000004,65186.1,Card,62081.99999999999,4.761904762,3104.1000000000004,9.0,2019-03-11 19:44:00
658,B,Abuja,Member,Female,Food and beverages,30466.8,10,15233.4,319901.4,Card,304668.0,4.761904762,15233.4,9.0,2019-01-01 11:36:00
659,B,Abuja,Member,Male,Home and lifestyle,13287.6,7,4650.66,97663.86,Epay,93013.2,4.761904762,4650.66,6.7,2019-02-10 13:51:00
660,B,Abuja,Normal,Male,Electronic accessories,31348.8,7,10972.08,230413.68,Cash,219441.6,4.761904762,10972.08,5.5,2019-01-26 15:17:00
661,B,Abuja,Member,Male,Fashion accessories,17971.2,2,1797.12,37739.52,Card,35942.4,4.761904762,1797.12,7.0,2019-03-06 11:55:00
662,B,Abuja,Member,Male,Food and beverages,9576.0,6,2872.8,60328.8,Epay,57456.0,4.761904762,2872.8,4.9,2019-02-26 15:10:00
663,B,Abuja,Normal,Female,Electronic accessories,9162.0,1,458.1,9620.1,Card,9162.0,4.761904762,458.1,5.1,2019-03-10 18:10:00
664,B,Abuja,Normal,Female,Food and beverages,24397.2,1,1219.86,25617.06,Card,24397.2,4.761904762,1219.86,6.5,2019-02-04 20:43:00
665,B,Abuja,Normal,Female,Fashion accessories,22935.6,5,5733.9,120411.9,Epay,114678.0,4.761904762,5733.9,8.5,2019-02-07 19:30:00
666,B,Abuja,Normal,Female,Health and beauty,5313.6,2,531.36,11158.56,Epay,10627.2,4.761904762,531.36,4.3,2019-02-18 14:42:00
667,B,Abuja,Member,Male,Health and beauty,22320.0,8,8928.0,187488.0,Card,178560.0,4.761904762,8928.0,6.2,2019-01-03 19:08:00
668,B,Abuja,Member,Male,Health and beauty,27133.2,8,10853.28,227918.88000000003,Card,217065.6,4.761904762,10853.28,8.4,2019-01-28 15:46:00
669,B,Abuja,Normal,Female,Sports and travel,27576.0,10,13787.999999999998,289548.0,Epay,275760.0,4.761904762,13787.999999999998,6.0,2019-01-24 18:10:00
670,B,Abuja,Normal,Male,Fashion accessories,6296.4,10,3148.2,66112.2,Epay,62964.0,4.761904762,3148.2,6.6,2019-02-22 18:35:00
671,B,Abuja,Normal,Female,Home and lifestyle,35056.8,10,17528.399999999998,368096.4,Epay,350568.0,4.761904762,17528.399999999998,4.4,2019-03-02 17:16:00
672,C,Port Harcourt,Normal,Female,Electronic accessories,5500.8,5,1375.2,28879.2,Cash,27504.000000000004,4.761904762,1375.2,9.6,2019-03-08 10:29:00
673,C,Port Harcourt,Normal,Male,Electronic accessories,30740.4,7,10759.14,225941.94,Epay,215182.8,4.761904762,10759.14,4.1,2019-03-25 18:30:00
674,C,Port Harcourt,Normal,Female,Home and lifestyle,26481.6,10,13240.8,278056.8,Epay,264816.0,4.761904762,13240.8,8.0,2019-02-24 11:38:00
675,C,Port Harcourt,Member,Male,Electronic accessories,30974.4,5,7743.6,162615.6,Epay,154872.0,4.761904762,7743.6,4.8,2019-02-25 11:24:00
676,C,Port Harcourt,Member,Female,Food and beverages,35791.2,4,7158.24,150323.04,Epay,143164.8,4.761904762,7158.24,7.5,2019-02-06 10:42:00
677,C,Port Harcourt,Member,Female,Sports and travel,24523.2,1,1226.16,25749.360000000004,Epay,24523.2,4.761904762,1226.16,6.8,2019-01-07 12:28:00
678,C,Port Harcourt,Normal,Female,Health and beauty,19771.2,8,7908.480000000001,166078.08000000002,Epay,158169.6,4.761904762,7908.480000000001,7.6,2019-03-23 13:24:00
679,C,Port Harcourt,Member,Male,Home and lifestyle,20199.6,2,2019.9600000000005,42419.16,Cash,40399.2,4.761904762,2019.9600000000005,6.3,2019-02-02 10:11:00
680,C,Port Harcourt,Member,Female,Food and beverages,35532.0,8,14212.8,298468.8,Cash,284256.0,4.761904762,14212.8,7.6,2019-03-04 20:39:00
681,C,Port Harcourt,Member,Male,Health and beauty,5533.2,2,553.3199999999999,11619.72,Cash,11066.4,4.761904762,553.3199999999999,7.2,2019-03-16 19:47:00
682,C,Port Harcourt,Member,Female,Fashion accessories,29746.8,10,14873.4,312341.4,Epay,297468.0,4.761904762,14873.4,7.9,2019-03-19 17:08:00
683,C,Port Harcourt,Member,Male,Food and beverages,32904.0,7,11516.4,241844.4,Cash,230328.0,4.761904762,11516.4,9.5,2019-02-03 10:19:00
684,C,Port Harcourt,Member,Male,Fashion accessories,5554.8,1,277.74,5832.54,Card,5554.8,4.761904762,277.74,6.1,2019-01-25 15:46:00
685,C,Port Harcourt,Normal,Female,Electronic accessories,30952.800000000003,8,12381.12,260003.52,Cash,247622.4,4.761904762,12381.12,8.2,2019-02-28 19:01:00
686,C,Port Harcourt,Normal,Male,Electronic accessories,11019.6,6,3305.88,69423.48,Cash,66117.6,4.761904762,3305.88,9.3,2019-03-12 20:36:00
687,C,Port Harcourt,Member,Female,Sports and travel,8906.4,3,1335.96,28055.16,Card,26719.2,4.761904762,1335.96,10.0,2019-02-15 17:47:00
688,C,Port Harcourt,Normal,Male,Home and lifestyle,20062.8,6,6018.84,126395.64,Epay,120376.8,4.761904762,6018.84,7.0,2019-02-24 10:55:00
689,C,Port Harcourt,Normal,Female,Health and beauty,12049.2,2,1204.92,25303.32,Epay,24098.4,4.761904762,1204.92,6.7,2019-02-10 15:43:00
690,C,Port Harcourt,Normal,Male,Food and beverages,32212.800000000003,10,16106.4,338234.4,Card,322128.0,4.761904762,16106.4,9.6,2019-01-06 12:46:00
691,C,Port Harcourt,Normal,Male,Fashion accessories,22363.2,10,11181.6,234813.6,Cash,223632.00000000003,4.761904762,11181.6,5.9,2019-02-11 16:19:00
692,C,Port Harcourt,Normal,Female,Electronic accessories,27327.6,6,8198.28,172163.88,Cash,163965.6,4.761904762,8198.28,8.7,2019-03-09 18:21:00
693,C,Port Harcourt,Normal,Female,Electronic accessories,14994.0,10,7497.0,157437.0,Card,149940.0,4.761904762,7497.0,5.4,2019-01-13 17:04:00
694,C,Port Harcourt,Member,Male,Fashion accessories,17654.4,9,7944.48,166834.08000000002,Card,158889.6,4.761904762,7944.48,8.6,2019-01-09 14:20:00
695,C,Port Harcourt,Member,Female,Food and beverages,28191.6,10,14095.8,296011.8,Epay,281916.0,4.761904762,14095.8,6.6,2019-03-05 16:24:00
696,C,Port Harcourt,Normal,Female,Health and beauty,7336.799999999999,5,1834.2,38518.2,Cash,36684.0,4.761904762,1834.2,6.0,2019-01-22 18:56:00
697,C,Port Harcourt,Normal,Female,Health and beauty,35708.4,6,10712.52,224962.92,Card,214250.4,4.761904762,10712.52,5.5,2019-01-21 14:42:00
698,C,Port Harcourt,Normal,Male,Food and beverages,6930.0,8,2772.0,58211.99999999999,Epay,55440.0,4.761904762,2772.0,6.6,2019-01-23 18:37:00
699,C,Port Harcourt,Member,Female,Food and beverages,28929.6,4,5785.92,121504.31999999998,Card,115718.4,4.761904762,5785.92,8.3,2019-02-23 18:45:00
700,C,Port Harcourt,Member,Male,Sports and travel,17607.6,5,4401.9,92439.9,Cash,88038.0,4.761904762,4401.9,6.6,2019-03-09 10:17:00
701,C,Port Harcourt,Normal,Female,Sports and travel,29901.6,7,10465.56,219776.76,Epay,209311.2,4.761904762,10465.56,4.0,2019-03-05 14:31:00
702,C,Port Harcourt,Normal,Male,Fashion accessories,27547.2,5,6886.799999999999,144622.80000000002,Cash,137736.0,4.761904762,6886.799999999999,9.9,2019-03-25 10:23:00
